# BCCWJ 長単位語彙表 ver1.0, frequência ≥ 2 (NINJAL, doi:10.15084/00003214). Só os compostos
# nominais (lema que não existe como unidade curta: 飛行機, 金曜日, 新幹線), sem nome próprio
# nem numeral, frequência ≥ 20. `coloquial_pmw` = Yahoo!知恵袋 + Yahoo!ブログ, a mesma régua de
# freq_bccwj_ja.tsv — é por ela que o composto ganha um rank comparável ao das palavras simples.
# lemma	lForm	pos	frequency	coloquial_pmw
坑内	コウナイ	名詞-普通名詞-一般	62	0.2381
受診者	ジュシンシャ	名詞-普通名詞-一般	62	0.2381
巡礼者	ジュンレイシャ	名詞-普通名詞-一般	62	0.2381
知的能力	チテキノウリョク	名詞-普通名詞-一般	62	0.2381
調理室	チョウリシツ	名詞-普通名詞-一般	62	0.2381
末子	バッシ	名詞-普通名詞-一般	62	0.2381
変転	ヘンテン	名詞-普通名詞-一般	62	0.2381
弁護士法	ベンゴシホウ	名詞-普通名詞-一般	62	0.2381
行政官	ギョウセイカン	名詞-普通名詞-一般	61	0.2381
主宰者	シュサイシャ	名詞-普通名詞-一般	61	0.2381
事実認定	ジジツニンテイ	名詞-普通名詞-一般	61	0.2381
ファッショナブル	ファッショナブル	形状詞-一般	61	0.2381
外交上	ガイコウジョウ	名詞-普通名詞-一般	60	0.2381
スイス人	スイスジン	名詞-普通名詞-一般	60	0.2381
精神医療	セイシンイリョウ	名詞-普通名詞-一般	60	0.2381
生理学	セイリガク	名詞-普通名詞-一般	60	0.2381
輸出量	ユシュツリョウ	名詞-普通名詞-一般	60	0.2381
クロロフィル	クロロフィル	名詞-普通名詞-一般	59	0.2381
爵位	シャクイ	名詞-普通名詞-一般	59	0.2381
神性	シンセイ	名詞-普通名詞-一般	59	0.2381
申請方法	シンセイホウホウ	名詞-普通名詞-一般	59	0.2381
新分野	シンブンヤ	名詞-普通名詞-一般	59	0.2381
生産過程	セイサンカテイ	名詞-普通名詞-一般	59	0.2381
戦闘的	セントウテキ	形状詞-一般	59	0.2381
テクスチャー	テクスチャー	名詞-普通名詞-一般	59	0.2381
丸小ビーズ	マルショウビーズ	名詞-普通名詞-一般	59	0.2381
官僚達	カンリョウタチ	名詞-普通名詞-一般	58	0.2381
社会的弱者	シャカイテキジャクシャ	名詞-普通名詞-一般	58	0.2381
大幅増	オオハバゾウ	名詞-普通名詞-一般	57	0.2381
桂馬	ケイマ	名詞-普通名詞-一般	57	0.2381
出生時	シュッショウジ	名詞-普通名詞-一般	57	0.2381
組織全体	ソシキゼンタイ	名詞-普通名詞-一般	57	0.2381
他部門	タブモン	名詞-普通名詞-一般	57	0.2381
働き振り	ハタラキブリ	名詞-普通名詞-一般	57	0.2381
硫化水素	リュウカスイソ	名詞-普通名詞-一般	57	0.2381
カトリック教徒	カトリックキョウト	名詞-普通名詞-一般	56	0.2381
関係法律	カンケイホウリツ	名詞-普通名詞-一般	56	0.2381
軋み	キシミ	名詞-普通名詞-一般	56	0.2381
教理	キョウリ	名詞-普通名詞-一般	56	0.2381
空襲警報	クウシュウケイホウ	名詞-普通名詞-一般	56	0.2381
御隠居	ゴインキョ	名詞-普通名詞-一般	56	0.2381
ジュゴン	ジュゴン	名詞-普通名詞-一般	56	0.2381
性関係	セイカンケイ	名詞-普通名詞-一般	56	0.2381
第十四章	ダイジュウヨンショウ	名詞-普通名詞-一般	56	0.2381
慎ましやか	ツツマシヤカ	形状詞-一般	56	0.2381
投票権	トウヒョウケン	名詞-普通名詞-一般	56	0.2381
ロフト角	ロフトカク	名詞-普通名詞-一般	56	0.2381
職工	ショッコウ	名詞-普通名詞-一般	55	0.2381
住宅問題	ジュウタクモンダイ	名詞-普通名詞-一般	55	0.2381
テロリスト達	テロリストタチ	名詞-普通名詞-一般	55	0.2381
都市圏	トシケン	名詞-普通名詞-一般	55	0.2381
農奴	ノウド	名詞-普通名詞-一般	55	0.2381
賠償額	バイショウガク	名詞-普通名詞-一般	55	0.2381
四県	ヨンケン	名詞-普通名詞-一般	55	0.2381
当てずっぽう	アテズッポウ	名詞-普通名詞-一般	55	0.2381
外国籍	ガイコクセキ	名詞-普通名詞-一般	54	0.2381
重要問題	ジュウヨウモンダイ	名詞-普通名詞-一般	54	0.2381
精魂	セイコン	名詞-普通名詞-一般	54	0.2381
装飾的	ソウショクテキ	形状詞-一般	54	0.2381
農学部	ノウガクブ	名詞-普通名詞-一般	54	0.2381
兵隊さん	ヘイタイサン	名詞-普通名詞-一般	54	0.2381
末席	マッセキ	名詞-普通名詞-一般	54	0.2381
命綱	イノチヅナ	名詞-普通名詞-一般	53	0.2381
社会福祉事業	シャカイフクシジギョウ	名詞-普通名詞-一般	53	0.2381
所内	ショナイ	名詞-普通名詞-一般	53	0.2381
情報提供者	ジョウホウテイキョウシャ	名詞-普通名詞-一般	53	0.2381
叙事詩	ジョジシ	名詞-普通名詞-一般	53	0.2381
鉄筋コンクリート作り	テッキンコンクリートヅクリ	名詞-普通名詞-一般	53	0.2381
同和問題	ドウワモンダイ	名詞-普通名詞-一般	53	0.2381
年譜	ネンプ	名詞-普通名詞-一般	53	0.2381
物納	ブツノウ	名詞-普通名詞-一般	53	0.2381
分譲住宅	ブンジョウジュウタク	名詞-普通名詞-一般	53	0.2381
ベッドカバー	ベッドカバー	名詞-普通名詞-一般	53	0.2381
エデュケーション	エデュケーション	名詞-普通名詞-一般	52	0.2381
学習指導	ガクシュウシドウ	名詞-普通名詞-一般	52	0.2381
画像数	ガゾウスウ	名詞-普通名詞-一般	52	0.2381
グループ毎	グループゴト	名詞-普通名詞-一般	52	0.2381
御破算	ゴハサン	名詞-普通名詞-一般	52	0.2381
小人数	ショウニンズウ	名詞-普通名詞-一般	52	0.2381
製造法	セイゾウホウ	名詞-普通名詞-一般	52	0.2381
断面図	ダンメンズ	名詞-普通名詞-一般	52	0.2381
投資対象	トウシタイショウ	名詞-普通名詞-一般	52	0.2381
反逆者	ハンギャクシャ	名詞-普通名詞-一般	52	0.2381
非行防止	ヒコウボウシ	名詞-普通名詞-一般	52	0.2381
国際輿論	コクサイヨロン	名詞-普通名詞-一般	51	0.2381
支給要件	シキュウヨウケン	名詞-普通名詞-一般	51	0.2381
実親	ジツオヤ	名詞-普通名詞-一般	51	0.2381
自由意思	ジユウイシ	名詞-普通名詞-一般	51	0.2381
水運	スイウン	名詞-普通名詞-一般	51	0.2381
聖杯	セイハイ	名詞-普通名詞-一般	51	0.2381
前世紀	ゼンセイキ	名詞-普通名詞-一般	51	0.2381
相談機関	ソウダンキカン	名詞-普通名詞-一般	51	0.2381
丹田	タンデン	名詞-普通名詞-一般	51	0.2381
大上段	ダイジョウダン	名詞-普通名詞-一般	51	0.2381
農業機械	ノウギョウキカイ	名詞-普通名詞-一般	51	0.2381
農業政策	ノウギョウセイサク	名詞-普通名詞-一般	51	0.2381
表土	ヒョウド	名詞-普通名詞-一般	51	0.2381
顔面蒼白	ガンメンソウハク	形状詞-一般	51	0.2381
意志決定	イシケッテイ	名詞-普通名詞-一般	50	0.2381
インスティチュート	インスティチュート	名詞-普通名詞-一般	50	0.2381
ウェブアプリケーション	ウェブアプリケーション	名詞-普通名詞-一般	50	0.2381
企業努力	キギョウドリョク	名詞-普通名詞-一般	50	0.2381
基質	キシツ	名詞-普通名詞-一般	50	0.2381
計量器	ケイリョウキ	名詞-普通名詞-一般	50	0.2381
借財	シャクザイ	名詞-普通名詞-一般	50	0.2381
道路等	ドウロトウ	名詞-普通名詞-一般	50	0.2381
難民達	ナンミンタチ	名詞-普通名詞-一般	50	0.2381
羽交い締め	ハガイジメ	名詞-普通名詞-一般	50	0.2381
掘っ立て小屋	ホッタテゴヤ	名詞-普通名詞-一般	50	0.2381
鎧戸	ヨロイド	名詞-普通名詞-一般	50	0.2381
労働委員会	ロウドウイインカイ	名詞-普通名詞-一般	50	0.2381
脇目	ワキメ	名詞-普通名詞-一般	50	0.2381
河川改修	カセンカイシュウ	名詞-普通名詞-一般	49	0.2381
九十人	キュウジュウニン	名詞-普通名詞-一般	49	0.2381
協調的	キョウチョウテキ	形状詞-一般	49	0.2381
切り合い	キリアイ	名詞-普通名詞-一般	49	0.2381
権限委譲	ケンゲンイジョウ	名詞-普通名詞-一般	49	0.2381
新事業	シンジギョウ	名詞-普通名詞-一般	49	0.2381
水力発電	スイリョクハツデン	名詞-普通名詞-一般	49	0.2381
スンニ派	スンニハ	名詞-普通名詞-一般	49	0.2381
建物全体	タテモノゼンタイ	名詞-普通名詞-一般	49	0.2381
日本近海	ニッポンキンカイ	名詞-普通名詞-一般	49	0.2381
平和的解決	ヘイワテキカイケツ	名詞-普通名詞-一般	49	0.2381
両国関係	リョウコクカンケイ	名詞-普通名詞-一般	49	0.2381
リラクゼーション	リラクゼーション	名詞-普通名詞-一般	49	0.2381
古典派	コテンハ	名詞-普通名詞-一般	48	0.2381
消費者物価上昇率	ショウヒシャブッカジョウショウリツ	名詞-普通名詞-一般	48	0.2381
清貧	セイヒン	名詞-普通名詞-一般	48	0.2381
対案	タイアン	名詞-普通名詞-一般	48	0.2381
大日本帝国憲法	ダイニッポンテイコクケンポウ	名詞-普通名詞-一般	48	0.2381
調査書	チョウサショ	名詞-普通名詞-一般	48	0.2381
デイキャンプ	デイキャンプ	名詞-普通名詞-一般	48	0.2381
電気ショック	デンキショック	名詞-普通名詞-一般	48	0.2381
ネグレクト	ネグレクト	名詞-普通名詞-一般	48	0.2381
排他的経済水域	ハイタテキケイザイスイイキ	名詞-普通名詞-一般	48	0.2381
間人	マオト	名詞-普通名詞-一般	48	0.2381
薬物依存	ヤクブツイゾン	名詞-普通名詞-一般	48	0.2381
機動部隊	キドウブタイ	名詞-普通名詞-一般	47	0.2381
朽木	キュウボク	名詞-普通名詞-一般	47	0.2381
計算書	ケイサンショ	名詞-普通名詞-一般	47	0.2381
建設機械	ケンセツキカイ	名詞-普通名詞-一般	47	0.2381
歳費	サイヒ	名詞-普通名詞-一般	47	0.2381
閾値	シキイチ	名詞-普通名詞-一般	47	0.2381
政治システム	セイジシステム	名詞-普通名詞-一般	47	0.2381
